TankNumber,SampleDate,SampleNumber,SubstrateType,TileNumber,FilterNumber,FilterWt,DryWt,AshedWt,AFDM,FilterVol,AFDMadjbyVol,GrowthPeriod,AFDMadjPerMperD,TadpolePDensity,MFDensity,FinalMFCount,Treatment
8,8/17/2010,S3,BottomTile,4,1,0.1248,0.1671,0.1574,0.0097,60,0.0097,14,0.109145738,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,5,1,0.1252,0.1372,0.134,0.0032,60,0.0032,14,0.036006841,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,6,1,0.1262,0.1289,0.1278,0.0011,30,0.0022,22,0.015752993,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,7,1,0.1237,0.1348,0.1321,0.0027,60,0.0027,22,0.019333219,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,8,1,0.1241,0.1371,0.134,0.0031,60,0.0031,14,0.034881628,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,9,1,0.1242,0.1387,0.1353,0.0034,60,0.0034,22,0.024345535,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,10,1,0.1258,0.1375,0.1347,0.0028,60,0.0028,22,0.020049264,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,11,1,0.125,0.1394,0.1362,0.0032,60,0.0032,22,0.022913444,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,12,1,0.1224,0.1332,0.1309,0.0023,60,0.0023,22,0.016469038,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,13,1,0.1251,0.1325,0.1301,0.0024,60,0.0024,5,0.075614367,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,14,1,0.1249,0.1379,0.1342,0.0037,60,0.0037,22,0.02649367,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,15,1,0.1255,0.1376,0.1346,0.003,60,0.003,5,0.094517958,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,16,1,0.126,0.1358,0.1331,0.0027,60,0.0027,5,0.085066163,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,17,1,0.1246,0.1292,0.1277,0.0015,30,0.003,5,0.094517958,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,18,1,0.1258,0.1396,0.1355,0.0041,60,0.0041,22,0.029357851,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,19,1,0.1245,0.1369,0.1338,0.0031,60,0.0031,14,0.034881628,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,20,1,0.1251,0.1397,0.1362,0.0035,60,0.0035,22,0.02506158,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,21,1,0.1235,0.1368,0.1329,0.0039,60,0.0039,22,0.02792576,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,22,1,0.1256,0.1384,0.1351,0.0033,60,0.0033,5,0.103969754,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,23,1,0.124,0.1333,0.1306,0.0027,60,0.0027,22,0.019333219,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,24,1,0.1246,0.1326,0.1304,0.0022,60,0.0022,22,0.015752993,16,0,0,tadpoles
8,8/17/2010,S3,BottomTile,25,1,0.1268,0.1352,0.1327,0.0025,60,0.0025,5,0.078764965,16,0,0,tadpoles
8,8/17/2010,S3,ShelfTile,26,1,0.1254,0.1358,0.1337,0.0021,60,0.0021,5,0.066162571,16,0,0,tadpoles
8,8/17/2010,S3,ShelfTile,27,1,0.1248,0.131,0.1295,0.0015,60,0.0015,5,0.047258979,16,0,0,tadpoles
8,8/17/2010,S3,ShelfTile,28,1,0.1258,0.1323,0.1305,0.0018,60,0.0018,5,0.056710775,16,0,0,tadpoles
8,8/17/2010,S3,ShelfTile,29,1,0.1262,0.1309,0.1294,0.0015,60,0.0015,5,0.047258979,16,0,0,tadpoles
8,8/17/2010,S3,ShelfTile,30,1,0.1235,0.1344,0.1319,0.0025,45,0.003333333,5,0.105019954,16,0,0,tadpoles
9,8/3/2010,S1,BottomTile,2,1,0.1237,0.1281,0.1263,0.0018,60,0.0018,8,0.035444234,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,3,1,0.1248,0.1285,0.1269,0.0016,60,0.0016,8,0.031505986,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,6,1,0.1233,0.1293,0.127,0.0023,60,0.0023,8,0.045289855,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,10,1,0.1265,0.1289,0.1275,0.0014,60,0.0014,8,0.027567738,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,13,1,0.1241,0.127,0.1256,0.0014,60,0.0014,8,0.027567738,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,14,1,0.1241,0.1294,0.1272,0.0022,60,0.0022,8,0.043320731,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,17,1,0.1252,0.1292,0.1274,0.0018,60,0.0018,8,0.035444234,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,18,1,0.1265,0.1311,0.1287,0.0024,60,0.0024,8,0.047258979,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,20,1,0.1239,0.1293,0.1268,0.0025,60,0.0025,8,0.049228103,0,250,76,mayflies
9,8/3/2010,S1,BottomTile,25,1,0.1235,0.1314,0.1283,0.0031,60,0.0031,8,0.061042848,0,250,76,mayflies
9,8/3/2010,S1,ShelfTile,26,1,0.1235,0.1281,0.1262,0.0019,60,0.0019,8,0.037413359,0,250,76,mayflies
9,8/3/2010,S1,ShelfTile,27,1,0.1235,0.1266,0.1247,0.0019,60,0.0019,8,0.037413359,0,250,76,mayflies
9,8/3/2010,S1,ShelfTile,28,1,0.1254,0.1285,0.1271,0.0014,60,0.0014,8,0.027567738,0,250,76,mayflies
9,8/3/2010,S1,ShelfTile,29,1,0.1233,0.124,0.1234,0.0006,60,0.0006,8,0.011814745,0,250,76,mayflies
9,8/11/2010,S2,BottomTile,2,1,0.0366,0.0438,0.0411,0.0027,60,0.0027,8,0.053166352,0,250,76,mayflies
9,8/11/2010,S2,BottomTile,10,1,0.0345,0.0395,0.0375,0.002,60,0.002,8,0.039382483,0,250,76,mayflies
9,8/12/2010,S2,BottomTile,17,1,0.0337,0.0391,0.0374,0.0017,60,0.0017,9,0.029755654,0,250,76,mayflies
9,8/11/2010,S2,BottomTile,20,1,0.036,0.0397,0.0385,0.0012,60,0.0012,8,0.02362949,0,250,76,mayflies
9,8/11/2010,S2,BottomTile,25,1,0.0345,0.0415,0.0388,0.0027,60,0.0027,8,0.053166352,0,250,76,mayflies
9,8/11/2010,S2,ShelfTile,26,1,0.0357,0.0379,0.0369,0.001,60,0.001,8,0.019691241,0,250,76,mayflies
9,8/11/2010,S2,ShelfTile,26,1,0.0341,0.0376,0.0363,0.0013,60,0.0013,8,0.025598614,0,250,76,mayflies
9,8/11/2010,S2,ShelfTile,27,1,0.0355,0.0405,0.0382,0.0023,60,0.0023,8,0.045289855,0,250,76,mayflies
9,8/11/2010,S2,ShelfTile,28,1,0.0343,0.037,0.0357,0.0013,60,0.0013,8,0.025598614,0,250,76,mayflies
9,8/12/2010,S2,ShelfTile,29,1,0.0357,0.0388,0.0374,0.0014,60,0.0014,9,0.024504656,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,1,1,0.126,0.1618,0.1497,0.0121,60,0.0121,20,0.095305608,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,2,1,0.1245,0.1371,0.1323,0.0048,60,0.0048,6,0.126023945,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,3,1,0.1228,0.1578,0.1452,0.0126,60,0.0126,14,0.141776938,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,4,1,0.1245,0.1633,0.1482,0.0151,60,0.0151,20,0.118935098,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,5,1,0.1237,0.1701,0.1541,0.016,60,0.016,20,0.126023945,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,6,1,0.1265,0.1714,0.1551,0.0163,60,0.0163,14,0.183409848,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,7,1,0.1256,0.1737,0.1606,0.0131,30,0.0262,22,0.187603827,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,8,1,0.1253,0.1631,0.1485,0.0146,60,0.0146,20,0.114996849,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,9,1,0.1243,0.1521,0.137,0.0151,60,0.0151,20,0.118935098,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,10,1,0.1238,0.1332,0.13,0.0032,60,0.0032,6,0.084015963,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,11,1,0.1233,0.1662,0.1521,0.0141,60,0.0141,20,0.111058601,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,12,1,0.1254,0.1599,0.1473,0.0126,60,0.0126,20,0.099243856,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,13,1,0.1251,0.1624,0.1495,0.0129,59,0.013118644,14,0.147612792,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,14,1,0.1252,0.1526,0.1431,0.0095,60,0.0095,14,0.10689531,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,15,1,0.1232,0.1698,0.1523,0.0175,60,0.0175,20,0.137838689,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,16,1,0.1247,0.1579,0.1464,0.0115,60,0.0115,22,0.082345191,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,17,1,0.126,0.1319,0.1295,0.0024,60,0.0024,5,0.075614367,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,18,1,0.1235,0.1451,0.1377,0.0074,60,0.0074,14,0.083265821,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,19,1,0.1244,0.1616,0.1484,0.0132,60,0.0132,20,0.103969754,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,20,1,0.1252,0.1348,0.1307,0.0041,60,0.0041,6,0.107645453,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,21,1,0.1245,0.172,0.1567,0.0153,60,0.0153,22,0.109554906,0,250,76,mayflies
9,8/15/2010,S3,BottomTile,22,1,0.1254,0.1438,0.1369,0.0069,60,0.0069,3,0.362318841,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,23,2,0.1233,0.163,0.1483,0.0147,60,0.0147,22,0.105258636,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,23,1,0.1254,0.1738,0.1565,0.0173,60,0.0173,22,0.123875809,0,250,76,mayflies
9,8/17/2010,S3,BottomTile,25,1,0.1251,0.1319,0.129,0.0029,30,0.0058,6,0.152278933,0,250,76,mayflies
9,8/17/2010,S3,ShelfTile,26,1,0.1246,0.1354,0.1329,0.0025,60,0.0025,6,0.065637471,0,250,76,mayflies
9,8/17/2010,S3,ShelfTile,27,1,0.1245,0.1314,0.1291,0.0023,60,0.0023,6,0.060386473,0,250,76,mayflies
9,8/17/2010,S3,ShelfTile,28,1,0.1269,0.1302,0.1281,0.0021,60,0.0021,6,0.055135476,0,250,76,mayflies
9,8/17/2010,S3,ShelfTile,29,1,0.124,0.133,0.1303,0.0027,60,0.0027,5,0.085066163,0,250,76,mayflies
9,8/17/2010,S3,ShelfTile,30,1,0.126,0.1311,0.1284,0.0027,45,0.0036,22,0.025777625,0,250,76,mayflies
10,8/3/2010,S1,BottomTile,2,1,0.1198,0.1247,0.1227,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,5,1,0.1182,0.1266,0.1246,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,7,1,0.1177,0.1226,0.1206,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,10,1,0.1245,0.1297,0.1274,0.0023,60,0.0023,8,0.045289855,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,14,1,0.1191,0.1342,0.1294,0.0048,60,0.0048,8,0.094517958,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,16,1,0.1215,0.1242,0.1229,0.0013,60,0.0013,8,0.025598614,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,18,1,0.1198,0.1248,0.123,0.0018,60,0.0018,8,0.035444234,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,21,1,0.125,0.1396,0.1335,0.0061,60,0.0061,8,0.120116572,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,22,1,0.126,0.1303,0.128,0.0023,60,0.0023,8,0.045289855,16,0,0,tadpoles
10,8/3/2010,S1,BottomTile,23,1,0.1251,0.1298,0.1274,0.0024,60,0.0024,8,0.047258979,16,0,0,tadpoles
10,8/3/2010,S1,ShelfTile,26,1,0.1204,0.123,0.1217,0.0013,60,0.0013,8,0.025598614,16,0,0,tadpoles
10,8/3/2010,S1,ShelfTile,27,1,0.1193,0.1208,0.1195,0.0013,60,0.0013,8,0.025598614,16,0,0,tadpoles
10,8/3/2010,S1,ShelfTile,28,1,0.1259,0.1294,0.1274,0.002,60,0.002,8,0.039382483,16,0,0,tadpoles
10,8/3/2010,S1,ShelfTile,29,1,0.1199,0.1233,0.122,0.0013,60,0.0013,8,0.025598614,16,0,0,tadpoles
10,8/12/2010,S2,BottomTile,7,1,0.0357,0.0419,0.0397,0.0022,60,0.0022,9,0.038507316,16,0,0,tadpoles
10,8/12/2010,S2,BottomTile,10,1,0.0346,0.0382,0.037,0.0012,60,0.0012,9,0.021003991,16,0,0,tadpoles
10,8/12/2010,S2,BottomTile,14,1,0.036,0.042,0.0398,0.0022,60,0.0022,9,0.038507316,16,0,0,tadpoles
10,8/12/2010,S2,BottomTile,16,1,0.035,0.0396,0.037,0.0026,60,0.0026,9,0.045508647,16,0,0,tadpoles
10,8/12/2010,S2,BottomTile,23,1,0.0356,0.0387,0.0371,0.0016,60,0.0016,9,0.028005321,16,0,0,tadpoles
10,8/12/2010,S2,ShelfTile,26,1,0.0347,0.0387,0.037,0.0017,60,0.0017,9,0.029755654,16,0,0,tadpoles
10,8/12/2010,S2,ShelfTile,27,1,0.0349,0.038,0.0366,0.0014,60,0.0014,9,0.024504656,16,0,0,tadpoles
10,8/12/2010,S2,ShelfTile,28,1,0.036,0.0382,0.0382,0,60,0,9,0,16,0,0,tadpoles
10,8/12/2010,S2,ShelfTile,29,1,0.0358,0.0404,0.0386,0.0018,60,0.0018,9,0.031505986,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,1,1,0.1259,0.1368,0.1325,0.0043,60,0.0043,21,0.032256129,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,2,1,0.1241,0.1354,0.1318,0.0036,60,0.0036,14,0.040507696,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,3,1,0.1236,0.1298,0.1278,0.002,30,0.004,22,0.028641806,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,4,1,0.1261,0.1315,0.1297,0.0018,60,0.0018,21,0.013502565,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,5,1,0.1243,0.1328,0.1299,0.0029,60,0.0029,14,0.0326312,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,6,1,0.1231,0.1319,0.1289,0.003,60,0.003,21,0.022504276,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,7,1,0.124,0.1288,0.127,0.0018,60,0.0018,5,0.056710775,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,8,1,0.124,0.1299,0.1276,0.0023,60,0.0023,21,0.017253278,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,9,1,0.1244,0.1333,0.1298,0.0035,60,0.0035,21,0.026254988,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,10,1,0.1254,0.1344,0.1311,0.0033,60,0.0033,5,0.103969754,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,11,1,0.1245,0.1282,0.1264,0.0018,60,0.0018,22,0.012888813,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,12,1,0.1246,0.1354,0.1317,0.0037,60,0.0037,22,0.02649367,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,13,1,0.1253,0.1314,0.1292,0.0022,60,0.0022,22,0.015752993,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,14,1,0.1248,0.1328,0.1305,0.0023,60,0.0023,5,0.072463768,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,15,1,0.1223,0.1282,0.1262,0.002,60,0.002,22,0.014320903,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,16,1,0.1245,0.1333,0.1314,0.0019,60,0.0019,5,0.059861374,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,17,1,0.1238,0.1285,0.1266,0.0019,60,0.0019,7,0.042758124,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,18,1,0.1244,0.1305,0.1283,0.0022,60,0.0022,14,0.024754703,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,19,1,0.1237,0.1343,0.1305,0.0038,60,0.0038,21,0.028505416,16,0,0,tadpoles
10,8/16/2010,S3,BottomTile,20,1,0.1251,0.1336,0.13,0.0036,60,0.0036,21,0.027005131,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,21,1,0.125,0.1348,0.1319,0.0029,60,0.0029,14,0.0326312,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,22,1,0.125,0.1296,0.1278,0.0018,30,0.0036,14,0.040507696,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,23,1,0.1256,0.1337,0.1311,0.0026,60,0.0026,5,0.081915564,16,0,0,tadpoles
10,8/17/2010,S3,BottomTile,25,1,0.1226,0.1342,0.1304,0.0038,60,0.0038,22,0.027209715,16,0,0,tadpoles
10,8/17/2010,S3,ShelfTile,26,1,0.1241,0.1294,0.1276,0.0018,60,0.0018,5,0.056710775,16,0,0,tadpoles
10,8/17/2010,S3,ShelfTile,27,1,0.1234,0.1276,0.1259,0.0017,60,0.0017,5,0.053560176,16,0,0,tadpoles
10,8/17/2010,S3,ShelfTile,28,1,0.124,0.128,0.1261,0.0019,60,0.0019,5,0.059861374,16,0,0,tadpoles
10,8/17/2010,S3,ShelfTile,29,1,0.124,0.1292,0.1274,0.0018,60,0.0018,5,0.056710775,16,0,0,tadpoles
10,8/17/2010,S3,ShelfTile,30,1,0.125,0.128,0.1267,0.0013,45,0.001733333,22,0.012411449,16,0,0,tadpoles
11,8/3/2010,S1,BottomTile,1,1,0.1239,0.1287,0.1265,0.0022,60,0.0022,8,0.043320731,16,250,7,both
11,8/3/2010,S1,BottomTile,2,1,0.124,0.1294,0.1271,0.0023,60,0.0023,8,0.045289855,16,250,7,both
11,8/3/2010,S1,BottomTile,4,1,0.1245,0.1289,0.1271,0.0018,60,0.0018,8,0.035444234,16,250,7,both
11,8/3/2010,S1,BottomTile,8,1,0.1252,0.1309,0.1282,0.0027,60,0.0027,8,0.053166352,16,250,7,both
11,8/3/2010,S1,BottomTile,13,1,0.1239,0.1291,0.1266,0.0025,60,0.0025,8,0.049228103,16,250,7,both
11,8/3/2010,S1,BottomTile,15,1,0.1264,0.1335,0.1308,0.0027,60,0.0027,8,0.053166352,16,250,7,both
11,8/3/2010,S1,BottomTile,18,1,0.1251,0.1278,0.1263,0.0015,60,0.0015,8,0.029536862,16,250,7,both
11,8/3/2010,S1,BottomTile,20,1,0.1259,0.1293,0.1272,0.0021,60,0.0021,8,0.041351607,16,250,7,both
11,8/3/2010,S1,BottomTile,22,1,0.124,0.1316,0.1288,0.0028,60,0.0028,8,0.055135476,16,250,7,both
11,8/3/2010,S1,BottomTile,23,1,0.1247,0.1307,0.1277,0.003,60,0.003,8,0.059073724,16,250,7,both
11,8/3/2010,S1,ShelfTile,26,1,0.1272,0.1341,0.1312,0.0029,60,0.0029,8,0.0571046,16,250,7,both
11,8/3/2010,S1,ShelfTile,27,1,0.1249,0.1324,0.1292,0.0032,60,0.0032,8,0.063011972,16,250,7,both
11,8/3/2010,S1,ShelfTile,28,1,0.1237,0.1333,0.1298,0.0035,60,0.0035,8,0.068919345,16,250,7,both
11,8/3/2010,S1,ShelfTile,29,1,0.1245,0.131,0.1285,0.0025,60,0.0025,8,0.049228103,16,250,7,both
11,8/11/2010,S2,BottomTile,13,1,0.0363,0.0385,0.0371,0.0014,60,0.0014,8,0.027567738,16,250,7,both
11,8/11/2010,S2,BottomTile,15,1,0.0347,0.0391,0.0377,0.0014,60,0.0014,8,0.027567738,16,250,7,both
11,8/11/2010,S2,BottomTile,18,1,0.0341,0.0388,0.0376,0.0012,60,0.0012,8,0.02362949,16,250,7,both
11,8/11/2010,S2,BottomTile,22,1,0.0361,0.0384,0.0374,0.001,60,0.001,8,0.019691241,16,250,7,both
11,8/11/2010,S2,BottomTile,23,1,0.0346,0.0393,0.0375,0.0018,60,0.0018,8,0.035444234,16,250,7,both
11,8/11/2010,S2,ShelfTile,27,1,0.0346,0.0387,0.037,0.0017,60,0.0017,8,0.03347511,16,250,7,both
11,8/17/2010,S3,BottomTile,1,1,0.1244,0.1435,0.1386,0.0049,60,0.0049,14,0.055135476,16,250,7,both
11,8/17/2010,S3,BottomTile,2,1,0.1251,0.139,0.1351,0.0039,60,0.0039,14,0.043883338,16,250,7,both
11,8/15/2010,S3,BottomTile,3,1,0.1249,0.1413,0.1367,0.0046,60,0.0046,3,0.241545894,16,250,7,both
11,8/17/2010,S3,BottomTile,4,1,0.125,0.1319,0.1292,0.0027,60,0.0027,14,0.030380772,16,250,7,both
11,8/17/2010,S3,BottomTile,5,1,0.1251,0.1535,0.1468,0.0067,60,0.0067,22,0.047975024,16,250,7,both
11,8/15/2010,S3,BottomTile,6,1,0.1264,0.1395,0.1358,0.0037,60,0.0037,20,0.029143037,16,250,7,both
11,8/17/2010,S3,BottomTile,7,1,0.1239,0.1433,0.1372,0.0061,60,0.0061,22,0.043678754,16,250,7,both
11,8/17/2010,S3,BottomTile,8,2,0.1247,0.1305,0.1288,0.0017,60,0.0017,6,0.04463348,16,250,7,both
11,8/17/2010,S3,BottomTile,8,1,0.1236,0.1324,0.13,0.0024,30,0.0048,6,0.126023945,16,250,7,both
11,8/15/2010,S3,BottomTile,9,1,0.1238,0.1339,0.1306,0.0033,60,0.0033,3,0.173282924,16,250,7,both
11,8/17/2010,S3,BottomTile,10,1,0.1254,0.1347,0.1318,0.0029,30,0.0058,22,0.041530618,16,250,7,both
11,8/15/2010,S3,BottomTile,11,1,0.1243,0.1358,0.1316,0.0042,60,0.0042,20,0.033081285,16,250,7,both
11,8/17/2010,S3,BottomTile,13,1,0.124,0.1291,0.1272,0.0019,60,0.0019,6,0.049884478,16,250,7,both
11,8/17/2010,S3,BottomTile,13,2,0.1261,0.1399,0.1353,0.0046,60,0.0046,6,0.120772947,16,250,7,both
11,8/17/2010,S3,BottomTile,15,1,0.1243,0.1448,0.1396,0.0052,60,0.0052,6,0.13652594,16,250,7,both
11,8/17/2010,S3,BottomTile,16,1,0.1251,0.1462,0.1405,0.0057,60,0.0057,6,0.149653434,16,250,7,both
11,8/15/2010,S3,BottomTile,17,1,0.1249,0.1356,0.1318,0.0038,60,0.0038,20,0.029930687,16,250,7,both
11,8/17/2010,S3,BottomTile,18,1,0.1234,0.1305,0.1283,0.0022,60,0.0022,6,0.057760975,16,250,7,both
11,8/15/2010,S3,BottomTile,19,1,0.1228,0.1296,0.1279,0.0017,60,0.0017,20,0.013390044,16,250,7,both
11,8/17/2010,S3,BottomTile,20,1,0.1227,0.1287,0.127,0.0017,60,0.0017,14,0.019128634,16,250,7,both
11,8/15/2010,S3,BottomTile,21,1,0.1243,0.1363,0.1327,0.0036,60,0.0036,20,0.028355388,16,250,7,both
11,8/17/2010,S3,BottomTile,22,1,0.1259,0.1382,0.1344,0.0038,60,0.0038,6,0.099768956,16,250,7,both
11,8/17/2010,S3,BottomTile,23,1,0.1245,0.1408,0.1362,0.0046,60,0.0046,6,0.120772947,16,250,7,both
11,8/17/2010,S3,BottomTile,24,1,0.1245,0.1569,0.1489,0.008,60,0.008,6,0.210039908,16,250,7,both
11,8/15/2010,S3,BottomTile,25,1,0.1238,0.1327,0.1298,0.0029,60,0.0029,20,0.02284184,16,250,7,both
11,8/17/2010,S3,ShelfTile,26,1,0.1252,0.1346,0.1319,0.0027,60,0.0027,6,0.070888469,16,250,7,both
11,8/17/2010,S3,ShelfTile,27,1,0.123,0.1286,0.1267,0.0019,60,0.0019,6,0.049884478,16,250,7,both
11,8/17/2010,S3,ShelfTile,28,1,0.1215,0.131,0.1292,0.0018,60,0.0018,6,0.047258979,16,250,7,both
11,8/17/2010,S3,ShelfTile,29,1,0.126,0.133,0.1317,0.0013,60,0.0013,6,0.034131485,16,250,7,both
11,8/17/2010,S3,ShelfTile,30,1,0.1257,0.1324,0.1302,0.0022,45,0.002933333,7,0.066012542,16,250,7,both
12,8/4/2010,S1,BottomTile,1,1,0.1259,0.1321,0.1296,0.0025,60,0.0025,9,0.043758314,0,0,0,none
12,8/4/2010,S1,BottomTile,9,1,0.1259,0.1346,0.1305,0.0041,60,0.0041,9,0.071763635,0,0,0,none
12,8/4/2010,S1,BottomTile,10,1,0.1264,0.1328,0.1299,0.0029,60,0.0029,9,0.050759644,0,0,0,none
12,8/4/2010,S1,BottomTile,11,1,0.1266,0.1416,0.1356,0.006,60,0.006,9,0.105019954,0,0,0,none
12,8/4/2010,S1,BottomTile,12,1,0.1188,0.122,0.1199,0.0021,60,0.0021,9,0.036756984,0,0,0,none
12,8/4/2010,S1,BottomTile,14,1,0.1259,0.1393,0.1342,0.0051,60,0.0051,9,0.089266961,0,0,0,none
12,8/4/2010,S1,BottomTile,15,1,0.1206,0.1318,0.1269,0.0049,60,0.0049,9,0.085766296,0,0,0,none
12,8/4/2010,S1,BottomTile,16,1,0.1247,0.1309,0.1286,0.0023,60,0.0023,9,0.040257649,0,0,0,none
12,8/4/2010,S1,BottomTile,19,1,0.1203,0.1304,0.126,0.0044,60,0.0044,9,0.077014633,0,0,0,none
12,8/4/2010,S1,BottomTile,24,1,0.1254,0.1329,0.129,0.0039,60,0.0039,9,0.06826297,0,0,0,none
12,8/4/2010,S1,ShelfTile,26,1,0.1246,0.1267,0.1251,0.0016,60,0.0016,9,0.028005321,0,0,0,none
12,8/4/2010,S1,ShelfTile,27,1,0.1188,0.1249,0.1213,0.0036,60,0.0036,9,0.063011972,0,0,0,none
12,8/4/2010,S1,ShelfTile,28,1,0.1193,0.1257,0.1226,0.0031,60,0.0031,9,0.054260309,0,0,0,none
12,8/4/2010,S1,ShelfTile,29,1,0.118,0.1223,0.1194,0.0029,60,0.0029,9,0.050759644,0,0,0,none
12,8/12/2010,S2,BottomTile,1,1,0.0356,0.045,0.0411,0.0039,60,0.0039,8,0.076795841,0,0,0,none
12,8/12/2010,S2,BottomTile,12,1,0.0354,0.0429,0.0395,0.0034,60,0.0034,8,0.066950221,0,0,0,none
12,8/12/2010,S2,BottomTile,15,1,0.036,0.0457,0.0411,0.0046,60,0.0046,8,0.09057971,0,0,0,none
12,8/12/2010,S2,BottomTile,16,1,0.0352,0.046,0.0423,0.0037,60,0.0037,8,0.072857593,0,0,0,none
12,8/12/2010,S2,BottomTile,24,1,0.0346,0.0461,0.0407,0.0054,60,0.0054,8,0.106332703,0,0,0,none
12,8/12/2010,S2,ShelfTile,26,1,0.0351,0.0451,0.0409,0.0042,60,0.0042,8,0.082703214,0,0,0,none
12,8/12/2010,S2,ShelfTile,27,1,0.0356,0.0457,0.0413,0.0044,60,0.0044,8,0.086641462,0,0,0,none
12,8/12/2010,S2,ShelfTile,28,1,0.0354,0.0459,0.0425,0.0034,60,0.0034,8,0.066950221,0,0,0,none
12,8/12/2010,S2,ShelfTile,29,1,0.0354,0.0427,0.04,0.0027,60,0.0027,8,0.053166352,0,0,0,none
