LakeID,LakeName,SampleDate,SampleNumber,Cage#,MFDensNum,MFDens,GenusSpp,MFLength,AFDM
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,5,0.0003
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,5.7,0.0003
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,4.8,0.0002
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,5.5,0.0002
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,4.7,0.0002
10475,Spur,20-Sep-09,S4,5,125,125,Ameletus spp.,5,0
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,7,0.0012
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,6.1,0.0011
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.7,0.0009
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,6.4,0.0009
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.3,0.0008
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.6,0.0007
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.3,0.0006
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,6.1,0.0006
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.6,0.0006
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,6.7,0.0005
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.1,0.0004
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,4.4,0.0004
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,5.5,0.0002
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,2.1,1.00E-04
10475,Spur,20-Sep-09,S4,5,125,125,Callibaetis spp.,2.8,0
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,8.9,0.0014
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,7.4,0.0011
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,7.1,0.0011
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,7,0.0011
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,6.7,0.001
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,6.6,0.0008
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,7.2,0.0007
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,6.6,0.0006
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,6,0.0005
10475,Spur,20-Sep-09,S4,7,25,25,Ameletus spp.,6.8,0.0005
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.3,0.0022
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.5,0.0017
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.2,0.0017
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.9,0.0016
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.4,0.0015
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,8.5,0.0013
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.3,0.0013
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,6.7,0.0012
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,7.1,0.0011
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,6.4,0.0009
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,6.6,0.0008
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,6.7,0.0008
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,4.5,0.0003
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,3.3,0.0002
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,4.7,0.0002
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,4.4,0.0002
10475,Spur,20-Sep-09,S4,7,25,25,Callibaetis spp.,4.1,0.0002
10475,Spur,20-Sep-09,S4,8,250,250,Ameletus spp.,5.6,0.0004
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.4,0.0014
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,7.1,0.0013
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,7.3,0.0013
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6,0.0012
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.8,0.0012
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.3,0.001
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.7,0.001
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.6,0.001
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,7.1,0.001
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.6,0.0009
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.8,0.0009
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.9,0.0009
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.8,0.0008
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.1,0.0008
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.5,0.0008
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,6.1,0.0008
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.5,0.0007
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.7,0.0007
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.8,0.0007
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.1,0.0007
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,7,0.0007
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,5.6,0.0006
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,4.8,0.0005
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,4.5,0.0004
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,3.4,0.0002
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,4.6,0.0002
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,3.4,0.0002
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,3.2,0.0001
10475,Spur,20-Sep-09,S4,8,250,250,Callibaetis spp.,3.2,0
10475,Spur,20-Sep-09,S4,9,125,125,Ameletus spp.,4.7,0.0003
10475,Spur,20-Sep-09,S4,9,125,125,Ameletus spp.,3.8,0.0003
10475,Spur,20-Sep-09,S4,9,125,125,Ameletus spp.,5.3,0.0002
10475,Spur,20-Sep-09,S4,9,125,125,Ameletus spp.,3.7,0.0002
10475,Spur,20-Sep-09,S4,9,125,125,Ameletus spp.,3.6,1.00E-04
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.5,0.0014
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.1,0.0012
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.6,0.0011
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.6,0.0011
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.8,0.0009
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.4,0.0009
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.7,0.0009
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.2,0.0008
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6,0.0008
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.5,0.0008
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.5,0.0007
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6.4,0.0007
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,6,0.0007
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.6,0.0006
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.9,0.0006
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.6,0.0005
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,4.2,0.0005
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3.9,0.0003
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,5.6,0.0003
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3,0.0002
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3.8,0.0002
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3.2,0
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,4.7,0
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3.9,0
10475,Spur,20-Sep-09,S4,9,125,125,Callibaetis spp.,3.2,0
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.7,0.0007
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.3,0.0006
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,4.9,0.0005
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,6.2,0.0005
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,6.6,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,4.4,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.3,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.8,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.4,0.0004
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,4.8,0.0003
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.2,0.0003
10475,Spur,20-Sep-09,S4,11,125,125,Ameletus spp.,5.1,0.0002
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,7.2,0.0016
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,7.5,0.0014
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,7.5,0.0013
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,8.2,0.0011
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,6.7,0.001
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,6.4,0.001
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,6.6,0.001
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,5.9,0.0008
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,5.9,0.0007
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,5,0.0005
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,3.6,0.0005
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,5.2,0.0003
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,4.9,0.0003
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,3,0.0001
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,3.5,0.0001
10475,Spur,20-Sep-09,S4,11,125,125,Callibaetis spp.,4.9,0
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,6.9,0.001
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,5.3,0.0006
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,4.9,0.0005
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,5.2,0.0005
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,6.1,0.0004
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,6.1,0.0003
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,3.9,1.00E-04
10475,Spur,20-Sep-09,S4,12,25,25,Ameletus spp.,3.6,0
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,7.1,0.0011
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,6.6,0.0009
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,6.9,0.0008
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,5.7,0.0007
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,6.2,0.0005
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,5.4,0.0004
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,3.7,0.0002
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,4.4,0.0002
10475,Spur,20-Sep-09,S4,12,25,25,Callibaetis spp.,5.2,0.0002
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5.3,0.0009
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,6.6,0.0009
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,4.1,0.0008
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,4.4,0.0007
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5.5,0.0006
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5,0.0005
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5.3,0.0004
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5,0.0003
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,4.1,0.0003
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,4,0.0001
10475,Spur,20-Sep-09,S4,15,25,25,Ameletus spp.,5.5,0
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,8.1,0.0015
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.9,0.0015
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,7,0.0015
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.6,0.0013
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,7.5,0.0013
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.9,0.0013
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,7.6,0.0012
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.8,0.0012
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.4,0.0012
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.6,0.0009
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,7,0.0009
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.7,0.0008
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,6.5,0.0005
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,4.3,0.0005
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,3.9,0.0004
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,4.2,0.0004
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,3.9,0.0003
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,4,0.0003
10475,Spur,20-Sep-09,S4,15,25,25,Callibaetis spp.,3.6,0.0001
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5.5,0.0005
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5,0.0005
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5.1,0.0004
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5.3,0.0003
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5.6,0.0002
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,5.3,0.0002
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,4.6,0
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,4.4,0
10475,Spur,20-Sep-09,S4,16,250,250,Ameletus spp.,3.6,0
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,7.1,0.0012
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,7.8,0.0011
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.5,0.0011
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.4,0.001
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.2,0.001
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.7,0.0008
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.8,0.0008
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.7,0.0008
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.9,0.0007
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.4,0.0007
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.2,0.0007
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,6.8,0.0006
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.5,0.0005
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.7,0.0005
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,5.3,0.0004
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,2.7,0.0003
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,2.8,0.0001
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,3.6,0
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,3,0
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,3.8,0
10475,Spur,20-Sep-09,S4,16,250,250,Callibaetis spp.,3.3,0
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.7,0.0009
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.4,0.0009
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.1,0.0009
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.4,0.0008
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.3,0.0008
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,7.2,0.0007
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6,0.0006
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,5.9,0.0006
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.1,0.0006
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,5.7,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,6.5,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,5.9,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,5.8,0.0004
10475,Spur,21-Sep-09,S4,0,0,na,Ameletus spp.,5.4,1.00E-04
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,6.9,0.002
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,9.1,0.0018
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,6.5,0.0016
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,7.3,0.0015
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,6,0.0013
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,6.3,0.001
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,5,0.0009
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.2,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.9,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,5.5,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.8,0.0005
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.8,0.0004
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.8,0.0003
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.5,0.0003
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.5,0.0003
10475,Spur,21-Sep-09,S4,0,0,na,Callibaetis spp.,4.1,0
