LakeID,LakeNAme,SampleDate,SampleNumber,CageOrder#,CageID,CageID,EpiAFDM,SamplePeriod,EpiWtperM^2,EpiGroRate,EGRperM^2,CtrlDiff,TadDens,TotTadWtMsrdCage,TadWtStart,TadWtEnd,TadWtChange,MFCount,MFDens,MFDensChg,MFPropChg,MFBiomassStart,MFBiomassEnd,MFBiomassChange,meanSampleTemp,totalSampleTemp,light,PctBoulder,PctCobble,PctGravel,PctSand,PctSilt,PctBedrock,elevation
10475,Spur,20-Sep-09,S4,16.1,C16,37,0.0006,18,0.047259,3.33E-05,0.0026255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,17.1,C17,38,0.0027,18,0.2126655,0.00015,0.01181475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,20-Sep-09,S4,2.1,C2,39,0.0044,18,0.346566,0.000244444,0.019253667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.5,0,37.5,0,0,3510
10475,Spur,20-Sep-09,S4,3.1,C3,40,0.0019,18,0.1496535,0.000105556,0.008314083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,50,0,3510
10475,Spur,20-Sep-09,S4,4.1,C4,41,0.0142,18,1.118463,0.000788889,0.062136833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,87.5,12.5,0,0,3510
10475,Spur,20-Sep-09,S4,5.1,C5,42,0.0041,18,0.3229365,0.000227778,0.017940917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,6.1,C6,43,0.0531,18,4.1824215,0.00295,0.23235675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.5,0,37.5,0,3510
10475,Spur,20-Sep-09,S4,7.1,C7,44,0.0188,18,1.480782,0.001044444,0.082265667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,25,25,0,3510
10475,Spur,20-Sep-09,S4,8.1,C8,45,0.0048,18,0.378072,0.000266667,0.021004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,9.1,C9,46,0.0022,18,0.173283,0.000122222,0.009626833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,50,0,3510
10475,Spur,20-Sep-09,S4,0,CONTROL A,47,0.0033,18,0.2599245,0.000183333,0.01444025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
